s_FAN_CTRL,s_FAN_CTRL__type,s_FCU_CLG_EWT,s_FCU_CLG_EWT__type,s_FCU_CLG_GPM,s_FCU_CLG_GPM__type,s_FCU_CLG_RWT,s_FCU_CLG_RWT__type,s_FCU_CTRL,s_FCU_CTRL__type,s_FCU_CVLV_DM,s_FCU_CVLV_DM__type,s_FCU_CVLV,s_FCU_CVLV__type,s_FCU_DAT,s_FCU_DAT__type,s_FCU_DA_CFM,s_FCU_DA_CFM__type,s_FCU_DA_HUMD,s_FCU_DA_HUMD__type,s_FCU_DMPR_DM,s_FCU_DMPR_DM__type,s_FCU_DMPR,s_FCU_DMPR__type,s_FCU_HTG_EWT,s_FCU_HTG_EWT__type,s_FCU_HTG_GPM,s_FCU_HTG_GPM__type,s_FCU_HTG_RWT,s_FCU_HTG_RWT__type,s_FCU_HVLV_DM,s_FCU_HVLV_DM__type,s_FCU_HVLV,s_FCU_HVLV__type,s_FCU_MAT,s_FCU_MAT__type,s_FCU_MA_HUMD,s_FCU_MA_HUMD__type,s_FCU_OAT,s_FCU_OAT__type,s_FCU_OA_CFM,s_FCU_OA_CFM__type,s_FCU_OA_HUMD,s_FCU_OA_HUMD__type,s_FCU_RAT,s_FCU_RAT__type,s_FCU_RA_HUMD,s_FCU_RA_HUMD__type,s_FCU_SPD,s_FCU_SPD__type,s_FCU_WAT,s_FCU_WAT__type,s_RMCLGSPT,s_RMCLGSPT__type,s_RMHTGSPT,s_RMHTGSPT__type,s_RM_TEMP,s_RM_TEMP__type
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,185.0,fcu,63.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,67.0,fcu,51.0,fcu,55.0,fcu,24.0,fcu,65.0,fcu,73.0,fcu,47.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,62.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,61.0,fcu,162.0,fcu,65.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,61.0,FCU_HWV,0.0,fcu,0.0,fcu,66.0,fcu,66.0,fcu,56.0,fcu,21.0,fcu,81.0,fcu,72.0,fcu,59.0,fcu,4.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,72.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,63.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,171.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,67.0,fcu,69.0,fcu,56.0,fcu,22.0,fcu,85.0,fcu,72.0,fcu,62.0,fcu,4.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,72.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,0.0,fcu,59.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,66.0,fcu,70.0,fcu,60.0,fcu,1.0,fcu,74.0,fcu,72.0,fcu,65.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,72.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,68.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,68.0,fcu,0.0,fcu,52.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,68.0,FCU_HWV,0.0,fcu,0.0,fcu,69.0,fcu,60.0,fcu,65.0,fcu,1.0,fcu,67.0,fcu,73.0,fcu,55.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,192.0,fcu,60.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,70.0,fcu,54.0,fcu,67.0,fcu,25.0,fcu,56.0,fcu,73.0,fcu,52.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,63.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,61.0,fcu,199.0,fcu,64.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,61.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,50.0,fcu,71.0,fcu,26.0,fcu,45.0,fcu,73.0,fcu,50.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,70.0,fcu,58.0,fcu,67.0,fcu,26.0,fcu,57.0,fcu,73.0,fcu,57.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,61.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,72.0,fcu,63.0,fcu,71.0,fcu,26.0,fcu,58.0,fcu,73.0,fcu,64.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,61.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,73.0,fcu,64.0,fcu,74.0,fcu,26.0,fcu,55.0,fcu,74.0,fcu,66.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,72.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,72.0,fcu,0.0,fcu,45.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,72.0,FCU_HWV,0.0,fcu,0.0,fcu,75.0,fcu,62.0,fcu,73.0,fcu,1.0,fcu,59.0,fcu,77.0,fcu,64.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,77.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,77.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,76.0,fcu,0.0,fcu,38.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,76.0,FCU_HWV,0.0,fcu,0.0,fcu,77.0,fcu,56.0,fcu,76.0,fcu,1.0,fcu,57.0,fcu,79.0,fcu,55.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,79.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,1.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,65.0,fcu,199.0,fcu,58.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,65.0,FCU_HWV,0.0,fcu,0.0,fcu,73.0,fcu,63.0,fcu,74.0,fcu,26.0,fcu,60.0,fcu,75.0,fcu,62.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,75.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,60.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,75.0,fcu,66.0,fcu,79.0,fcu,26.0,fcu,59.0,fcu,74.0,fcu,69.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,199.0,fcu,59.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,67.0,fcu,67.0,fcu,26.0,fcu,67.0,fcu,74.0,fcu,66.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,61.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,70.0,fcu,66.0,fcu,66.0,fcu,26.0,fcu,65.0,fcu,73.0,fcu,65.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,70.0,fcu,64.0,fcu,64.0,fcu,26.0,fcu,69.0,fcu,73.0,fcu,61.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,0.0,fcu,58.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,68.0,fcu,55.0,fcu,62.0,fcu,1.0,fcu,57.0,fcu,74.0,fcu,52.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,71.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,70.0,fcu,0.0,fcu,47.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,70.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,50.0,fcu,67.0,fcu,1.0,fcu,57.0,fcu,75.0,fcu,45.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,75.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,199.0,fcu,59.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,52.0,fcu,70.0,fcu,26.0,fcu,51.0,fcu,74.0,fcu,51.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,72.0,fcu,54.0,fcu,71.0,fcu,26.0,fcu,48.0,fcu,74.0,fcu,54.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,60.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,72.0,fcu,67.0,fcu,72.0,fcu,26.0,fcu,63.0,fcu,74.0,fcu,67.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,61.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,70.0,fcu,68.0,fcu,26.0,fcu,68.0,fcu,73.0,fcu,68.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,63.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,61.0,fcu,189.0,fcu,65.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,61.0,FCU_HWV,0.0,fcu,0.0,fcu,68.0,fcu,49.0,fcu,61.0,fcu,25.0,fcu,51.0,fcu,73.0,fcu,47.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,69.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,68.0,fcu,0.0,fcu,52.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,68.0,FCU_HWV,0.0,fcu,0.0,fcu,74.0,fcu,45.0,fcu,72.0,fcu,1.0,fcu,48.0,fcu,76.0,fcu,43.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,76.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,77.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,76.0,fcu,0.0,fcu,38.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,76.0,FCU_HWV,0.0,fcu,0.0,fcu,78.0,fcu,47.0,fcu,77.0,fcu,1.0,fcu,53.0,fcu,78.0,fcu,42.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,78.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,1.0,FCU_CWC,66.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,66.0,fcu,199.0,fcu,57.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,66.0,FCU_HWV,0.0,fcu,0.0,fcu,75.0,fcu,60.0,fcu,79.0,fcu,26.0,fcu,56.0,fcu,75.0,fcu,60.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,75.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,72.0,fcu,56.0,fcu,72.0,fcu,26.0,fcu,48.0,fcu,74.0,fcu,60.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,72.0,fcu,52.0,fcu,71.0,fcu,26.0,fcu,46.0,fcu,74.0,fcu,54.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,199.0,fcu,58.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,72.0,fcu,63.0,fcu,70.0,fcu,26.0,fcu,60.0,fcu,74.0,fcu,65.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,65.0,fcu,199.0,fcu,57.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,65.0,FCU_HWV,0.0,fcu,0.0,fcu,74.0,fcu,71.0,fcu,75.0,fcu,26.0,fcu,69.0,fcu,74.0,fcu,72.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,78.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,77.0,fcu,0.0,fcu,38.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,77.0,FCU_HWV,0.0,fcu,0.0,fcu,81.0,fcu,68.0,fcu,84.0,fcu,1.0,fcu,62.0,fcu,79.0,fcu,74.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,79.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,82.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,82.0,fcu,0.0,fcu,32.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,82.0,FCU_HWV,0.0,fcu,0.0,fcu,81.0,fcu,66.0,fcu,80.0,fcu,1.0,fcu,65.0,fcu,82.0,fcu,66.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,82.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,64.0,fcu,199.0,fcu,61.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,64.0,FCU_HWV,0.0,fcu,0.0,fcu,73.0,fcu,54.0,fcu,71.0,fcu,26.0,fcu,51.0,fcu,76.0,fcu,53.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,76.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,73.0,fcu,61.0,fcu,75.0,fcu,26.0,fcu,54.0,fcu,74.0,fcu,63.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,60.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,70.0,fcu,67.0,fcu,26.0,fcu,75.0,fcu,74.0,fcu,67.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,64.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,62.0,fcu,199.0,fcu,62.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,62.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,59.0,fcu,68.0,fcu,26.0,fcu,59.0,fcu,73.0,fcu,58.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,73.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,63.0,fcu,199.0,fcu,60.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,63.0,FCU_HWV,0.0,fcu,0.0,fcu,71.0,fcu,64.0,fcu,69.0,fcu,26.0,fcu,63.0,fcu,74.0,fcu,63.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,70.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,69.0,fcu,0.0,fcu,50.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,69.0,FCU_HWV,0.0,fcu,0.0,fcu,73.0,fcu,77.0,fcu,71.0,fcu,1.0,fcu,83.0,fcu,75.0,fcu,71.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,75.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,77.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,77.0,fcu,0.0,fcu,38.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,77.0,FCU_HWV,0.0,fcu,0.0,fcu,79.0,fcu,74.0,fcu,79.0,fcu,1.0,fcu,79.0,fcu,78.0,fcu,70.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,78.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,1.0,FCU_CWC,67.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,67.0,fcu,198.0,fcu,54.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,67.0,FCU_HWV,0.0,fcu,0.0,fcu,77.0,fcu,70.0,fcu,83.0,fcu,26.0,fcu,75.0,fcu,75.0,fcu,68.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,75.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,1.0,FCU_CWC,66.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,66.0,fcu,199.0,fcu,56.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,66.0,FCU_HWV,0.0,fcu,0.0,fcu,75.0,fcu,71.0,fcu,80.0,fcu,26.0,fcu,69.0,fcu,75.0,fcu,71.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,75.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,66.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,65.0,fcu,199.0,fcu,57.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,65.0,FCU_HWV,0.0,fcu,0.0,fcu,75.0,fcu,69.0,fcu,78.0,fcu,26.0,fcu,64.0,fcu,74.0,fcu,72.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,1.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,65.0,fcu,199.0,fcu,58.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,65.0,FCU_HWV,0.0,fcu,0.0,fcu,74.0,fcu,74.0,fcu,77.0,fcu,26.0,fcu,74.0,fcu,74.0,fcu,73.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,1.0,FCU_CWC,65.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,66.0,fcu,199.0,fcu,56.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,66.0,FCU_HWV,0.0,fcu,0.0,fcu,75.0,fcu,74.0,fcu,80.0,fcu,26.0,fcu,74.0,fcu,74.0,fcu,74.0,fcu,5.0,FCU_FAN,1.0,FCU_FAN,79.0,fcu_zone,62.0,fcu_zone,74.0,fcu_zone
1.0,fcu_zone,45.0,FCU_CWC,0.0,FCU_CWC,79.0,FCU_CWC,2.0,fcu_zone,0.0,fcu,0.0,fcu,78.0,fcu,0.0,fcu,36.0,fcu,0.0,FCU_OD,0.0,FCU_OD,120.0,FCU_HWV,0.0,FCU_HWV,78.0,FCU_HWV,0.0,fcu,0.0,fcu,82.0,fcu,73.0,fcu,84.0,fcu,1.0,fcu,70.0,fcu,79.0,fcu,77.0,fcu,0.0,FCU_FAN,0.0,FCU_FAN,85.0,fcu_zone,55.0,fcu_zone,79.0,fcu_zone
